Wouldn't be a long-running anime series without the obligatory hot springs episode.
It's not obligatory. It is simply a very very common vacation for japanese people.
Ohohohohoho
this episode is such a breather :))
I think misao is cuter, she has more personality and liveliness to her haha
He's an actual person!: http://ja.wikipedia.org/wiki/%E6%A2%85%E5%8E%9F%E9


